fichero,url,dias_restantes,emisor,algoritmo_firma,algoritmo_clave,longitud_clave,calidad,calificacion
20250516_28041445_IES MIGUEL DELIBES_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.delibes.mejorada/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041445_IES MIGUEL DELIBES_url_web_Certificado.json,www.educa.madrid.org/ies.delibes.mejorada,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041457_IES EL CAÑAVERAL_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.elcanaveral.mostoles/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041457_IES EL CAÑAVERAL_url_web_Certificado.json,www.educa.madrid.org/ies.elcanaveral.mostoles,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041470_IES PROFESOR ANGEL YSERN_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.angelysern.navalcarnero/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041470_IES PROFESOR ANGEL YSERN_url_web_Certificado.json,www.educa.madrid.org/ies.angelysern.navalcarnero,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041482_IES LA LAGUNA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.lalaguna.parla/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041482_IES LA LAGUNA_url_web_Certificado.json,www.educa.madrid.org/ies.lalaguna.parla,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041494_IES LAS LAGUNAS_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.laslagunas.rivas/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041494_IES LAS LAGUNAS_url_web_Certificado.json,www.educa.madrid.org/ies.laslagunas.rivas,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041500_IES PALAS ATENEA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.palasatenea.torrejondeardoz/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041500_IES PALAS ATENEA_url_web_Certificado.json,www.educa.madrid.org/ies.palasatenea.torrejondeardoz,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041512_IES CALATALIFA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.calatalifa.villaviciosa/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041512_IES CALATALIFA_url_web_Certificado.json,www.educa.madrid.org/ies.calatalifa.villaviciosa,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041597_IES LAS CANTERAS_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.lascanteras.colladovillalba/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041597_IES LAS CANTERAS_url_web_Certificado.json,www.educa.madrid.org/ies.lascanteras.colladovillalba,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041615_IES SATAFI_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.satafi.getafe/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28041615_IES SATAFI_url_web_Certificado.json,www.educa.madrid.org/ies.satafi.getafe,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042000_IES IGNACIO ELLACURIA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.ignacioellacuria.alcala/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042000_IES IGNACIO ELLACURIA_url_web_Certificado.json,www.educa.madrid.org/ies.ignacioellacuria.alcala,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042012_IES MARIA GUERRERO_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.mariaguerrero.colladovillalba/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042012_IES MARIA GUERRERO_url_web_Certificado.json,www.educa.madrid.org/ies.mariaguerrero.colladovillalba,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042024_IES PABLO NERUDA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.neruda.leganes/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042024_IES PABLO NERUDA_url_web_Certificado.json,www.educa.madrid.org/ies.neruda.leganes,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042036_IES GABRIEL GARCIA MARQUEZ_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.garciamarquez.leganes/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042036_IES GABRIEL GARCIA MARQUEZ_url_web_Certificado.json,www.educa.madrid.org/ies.garciamarquez.leganes,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042048_IES JOAQUIN ARAUJO_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.joaquinaraujo.fuenlabrada/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042048_IES JOAQUIN ARAUJO_url_web_Certificado.json,www.educa.madrid.org/ies.joaquinaraujo.fuenlabrada,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042051_IES DOLORES IBARRURI_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.doloresibarruri.fuenlabrada/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042051_IES DOLORES IBARRURI_url_web_Certificado.json,www.educa.madrid.org/ies.doloresibarruri.fuenlabrada,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042061_IES ANTONIO LOPEZ GARCÍA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.antoniolopezgarcia.getafe/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042061_IES ANTONIO LOPEZ GARCÍA_url_web_Certificado.json,www.educa.madrid.org/ies.antoniolopezgarcia.getafe,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042073_IES MARGARITA SALAS_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.margaritasalas.majadahonda/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042073_IES MARGARITA SALAS_url_web_Certificado.json,www.educa.madrid.org/ies.margaritasalas.majadahonda,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042085_IES ANTONIO GALA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.antoniogala.mostoles/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042085_IES ANTONIO GALA_url_web_Certificado.json,www.educa.madrid.org/ies.antoniogala.mostoles,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042097_IES MIGUEL HERNÁNDEZ_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.miguelhernandez.mostoles/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042097_IES MIGUEL HERNÁNDEZ_url_web_Certificado.json,www.educa.madrid.org/ies.miguelhernandez.mostoles,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042103_IES PINTOR ANTONIO LOPEZ_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.antoniolopez.trescantos/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042103_IES PINTOR ANTONIO LOPEZ_url_web_Certificado.json,www.educa.madrid.org/ies.antoniolopez.trescantos,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042115_IES ITACA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.itaca.alcorcon/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042115_IES ITACA_url_web_Certificado.json,www.educa.madrid.org/ies.itaca.alcorcon,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042590_IES ALBENIZ_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.albeniz.alcala,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042590_IES ALBENIZ_url_web_Certificado.json,aulavirtual3.educa.madrid.org/ies.albeniz.alcala,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042607_IES LUIS BRAILLE_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.luisbraille.coslada/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042607_IES LUIS BRAILLE_url_web_Certificado.json,www.educa.madrid.org/ies.luisbraille.coslada,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042619_IES AFRICA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.africa.fuenlabrada/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042619_IES AFRICA_url_web_Certificado.json,www.educa.madrid.org/ies.africa.fuenlabrada,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042620_IES INFANTA ELENA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.infantaelena.galapagar/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042620_IES INFANTA ELENA_url_web_Certificado.json,www.educa.madrid.org/ies.infantaelena.galapagar,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042632_IES ICARO_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.icaro.getafe/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042632_IES ICARO_url_web_Certificado.json,site.educa.madrid.org/ies.icaro.getafe/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042644_IES SANTA EUGENIA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.santaeugenia.madrid/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042644_IES SANTA EUGENIA_url_web_Certificado.json,www.educa.madrid.org/ies.santaeugenia.madrid,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042656_IES CLARA DEL REY_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.claradelrey.madrid/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042656_IES CLARA DEL REY_url_web_Certificado.json,www.educa.madrid.org/ies.claradelrey.madrid,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042668_IES EUROPA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.europa.mostoles/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042668_IES EUROPA_url_web_Certificado.json,www.educa.madrid.org/ies.europa.mostoles,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042671_IES ANTONIO DE NEBRIJA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.antoniodenebrija.mostoles/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042671_IES ANTONIO DE NEBRIJA_url_web_Certificado.json,site.educa.madrid.org/ies.antoniodenebrija.mostoles/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042681_IES VALLE INCLAN_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.valleinclan.torrejondeardoz/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042681_IES VALLE INCLAN_url_web_Certificado.json,www.educa.madrid.org/ies.valleinclan.torrejondeardoz,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042981_IES ROSA CHACEL_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.rosachacel.colmenar/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042981_IES ROSA CHACEL_url_web_Certificado.json,www.educa.madrid.org/ies.rosachacel.colmenarviejo,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042991_IES VICTORIA KENT_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.victoriakent.fuenlabrada/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28042991_IES VICTORIA KENT_url_web_Certificado.json,www.educa.madrid.org/ies.victoriakent.fuenlabrada,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28043016_IES PABLO PICASSO_url_aula_Certificado.json,aulavirtual36.educa.madrid.org/ies.picasso.pinto/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28043016_IES PABLO PICASSO_url_web_Certificado.json,www.educa.madrid.org/ies.picasso.pinto,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28043028_IES JUAN DE MAIRENA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.juandemairena.sansebastian/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28043028_IES JUAN DE MAIRENA_url_web_Certificado.json,www.educa.madrid.org/ies.juandemairena.sansebastian,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044306_IES CARMEN CONDE_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.carmenconde.lasrozas/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044306_IES CARMEN CONDE_url_web_Certificado.json,www.educa.madrid.org/ies.carmenconde.lasrozas,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044318_IES LUIS GARCIA BERLANGA_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.garciaberlanga.coslada/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044318_IES LUIS GARCIA BERLANGA_url_web_Certificado.json,www.educa.madrid.org/ies.garciaberlanga.coslada,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044719_IES RAYUELA_url_aula_Certificado.json,aulavirtual34.educa.madrid.org/ies.rayuela.mostoles/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044719_IES RAYUELA_url_web_Certificado.json,www.educa.madrid.org/ies.rayuela.mostoles,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044720_IES EL OLIVO_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.elolivo.parla/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044720_IES EL OLIVO_url_web_Certificado.json,site.educa.madrid.org/ies.elolivo.parla/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044744_IES DOCTOR MARAÑON_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.maranon.alcala/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044744_IES DOCTOR MARAÑON_url_web_Certificado.json,www.educa.madrid.org/ies.maranon.alcala,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044756_IES DUQUE DE RIVAS_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.duquederivas.rivas/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044756_IES DUQUE DE RIVAS_url_web_Certificado.json,www.educa.madrid.org/ies.duquederivas.rivas,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044768_IES ANSELMO LORENZO_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.anselmolorenzo.sanmartindelavega/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044768_IES ANSELMO LORENZO_url_web_Certificado.json,www.educa.madrid.org/ies.anselmolorenzo.sanmartindelavega,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044902_IES FRANCISCO DE QUEVEDO_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.quevedo.madrid/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28044902_IES FRANCISCO DE QUEVEDO_url_web_Certificado.json,www.educa.madrid.org/ies.quevedo.madrid,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045025_IES LOS OLIVOS_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.losolivos.mejorada/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045025_IES LOS OLIVOS_url_web_Certificado.json,www.educa.madrid.org/ies.losolivos.mejorada,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045037_IES MANUEL DE FALLA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.manueldefalla.coslada/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045037_IES MANUEL DE FALLA_url_web_Certificado.json,www.educa.madrid.org/ies.manueldefalla.coslada,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045049_IES VILLAREJO DE SALVANÉS_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.villarejo/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045049_IES VILLAREJO DE SALVANÉS_url_web_Certificado.json,www.educa.madrid.org/ies.villarejo,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045050_IES LAZARO CARDENAS_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.lazarocardenas.colladovillalba/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045050_IES LAZARO CARDENAS_url_web_Certificado.json,www.educa.madrid.org/ies.lazarocardenas.colladovillalba,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045633_IES FRANCISCO DE GOYA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.goya.madrid/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045633_IES FRANCISCO DE GOYA_url_web_Certificado.json,www.educa.madrid.org/ies.goya.madrid,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045645_IES PEDRO DE TOLOSA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.pedrodetolosa.sanmartindevaldeiglesias/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045645_IES PEDRO DE TOLOSA_url_web_Certificado.json,www.educa.madrid.org/ies.pedrodetolosa.sanmartindevaldeiglesias,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045773_IES SENDA GALIANA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.sendagaliana.torres/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045773_IES SENDA GALIANA_url_web_Certificado.json,www.educa.madrid.org/ies.sendagaliana.torres,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045797_IES SEFARAD (NO EXISTE)_url_web_Certificado.json,www.educa.madrid.org/ies.sefarad.fuenlabrada,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045803_IES HUMANES_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.humanes.humanes/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045803_IES HUMANES_url_web_Certificado.json,www.educa.madrid.org/ies.humanes.humanes,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045815_IES AVALON_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.avalon.valdemoro/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045815_IES AVALON_url_web_Certificado.json,www.educa.madrid.org/ies.avalon.valdemoro,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045839_IES VALMAYOR_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.valmayor.valdemorillo/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045839_IES VALMAYOR_url_web_Certificado.json,www.educa.madrid.org/ies.valmayor.valdemorillo,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045840_IES MADRID-SUR_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.madridsur.madrid/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28045840_IES MADRID-SUR_url_web_Certificado.json,www.educa.madrid.org/ies.madridsur.madrid,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250516_28046091_IES ATENEA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.atenea.alcala/,203,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
